utt_id,dataset_name,gender,path_raw,duration_sec,world_voiced_ratio,world_f0_median_hz,world_mel_status,world_mel_voiced_frames,world_mel_continuity_l1,world_mel_vector_json,lpc_mel_status,lpc_mel_voiced_frames,lpc_mel_continuity_l1,lpc_mel_vector_json,mfcc_status,mfcc_voiced_frames,mfcc_continuity_l1,mfcc_vector_json
p225_159_mic1,VCTK Corpus 0.92,female,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p225\p225_159_mic1.flac,2.528417,0.450593,164.207710,ok,114,0.694962,"[-7.435377963307213, -8.503611461783713, -9.451693848263487, -10.018547361545329, -10.562633304744265, -11.83946669953997, -12.357388311800307, -11.993020389209686, -12.08235768824248, -12.691586393778248, -13.465946015314678, -13.733485203583912, -14.085703243157589, -14.087654134625083, -13.631140646732007, -13.833161158443009, -14.450850766976505, -14.641095885873431, -14.589326290654538, -14.761804096905129, -14.830008734890054, -15.088067861329588, -15.347928146562328, -15.137399869553677]",ok,215,0.207872,"[1.7145015001296997, 1.4222391843795776, 0.9573290944099426, 0.5825366973876953, 0.28630802035331726, 0.03831953555345535, -0.17934532463550568, -0.3753717541694641, -0.5618923902511597, -0.7435111403465271, -0.9147429466247559, -1.0734955072402954, -1.2278507947921753, -1.3660860061645508, -1.4844748973846436, -1.595159888267517, -1.780600905418396, -1.96355402469635, -2.120859384536743, -2.3307974338531494, -2.63295841217041, -2.973886013031006, -3.240319013595581, -3.366661548614502]",ok,215,3.562931,"[-232.227783203125, 77.7259292602539, 7.709389686584473, 21.58385467529297, 2.415705680847168, 8.413745880126953, 7.043637752532959, 0.45861294865608215, -2.0155413150787354, -2.2865872383117676, 6.873993396759033, 2.7588560581207275, 4.994616508483887, 2.5563440322875977, 0.9447965621948242, -3.8129544258117676]"
p225_172_mic1,VCTK Corpus 0.92,female,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p225\p225_172_mic1.flac,2.555375,0.632812,156.219004,ok,162,0.699267,"[-7.095657532053449, -7.9156653702350255, -8.858479631534761, -9.85043062880664, -10.970700120139227, -12.676730996293823, -13.229637269816996, -12.962824618559692, -12.889754459651181, -13.368908937234746, -13.701440973197553, -12.918490024209802, -12.341625364512286, -12.599420987194332, -13.047372563720819, -12.831330836043772, -13.81824227691723, -14.400245867769815, -13.87536588754861, -14.230133889129684, -14.581160232750436, -15.293424641618618, -15.488228456681332, -15.309512040729482]",ok,305,0.213547,"[1.8688569068908691, 1.4396053552627563, 0.9591931700706482, 0.558745801448822, 0.22287270426750183, -0.05740384757518768, -0.29605749249458313, -0.5030889511108398, -0.692284107208252, -0.8711786866188049, -1.0354965925216675, -1.1803187131881714, -1.308836817741394, -1.4109244346618652, -1.508793830871582, -1.6257202625274658, -1.7877854108810425, -1.9732980728149414, -2.16959810256958, -2.3862721920013428, -2.628892183303833, -2.8953123092651367, -3.1426661014556885, -3.3165440559387207]",ok,305,3.554220,"[-235.5172119140625, 66.1576919555664, 15.308622360229492, 35.67097091674805, 14.123655319213867, 6.453152179718018, 0.05881933495402336, 3.458080291748047, -0.9775339365005493, -7.114121913909912, 4.193162441253662, 0.7427815198898315, 7.977105140686035, 0.8047242164611816, -2.3868839740753174, 0.6749014854431152]"
p225_179_mic1,VCTK Corpus 0.92,female,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p225\p225_179_mic1.flac,2.187438,0.593607,174.448072,ok,130,0.521932,"[-5.69006997518387, -6.625709079718981, -6.843727252729871, -6.511921904179988, -7.324567525155458, -9.53752207063697, -10.691407299243805, -10.17334529841143, -10.340631252953447, -11.264713180487954, -11.941885143160937, -11.62735500865318, -11.52429814744353, -11.839999519852917, -12.042276177180717, -12.27349633644192, -13.720633500287962, -14.091330538758323, -13.738383821663794, -14.095857874794726, -14.537965372361363, -15.397181128726608, -15.831138949919232, -15.525527268568394]",ok,243,0.136015,"[2.230264902114868, 2.0911612510681152, 1.9366872310638428, 1.8173466920852661, 1.5013552904129028, 1.112478256225586, 0.7803637981414795, 0.48709431290626526, 0.22839704155921936, -0.0036412624176591635, -0.20877417922019958, -0.3873120844364166, -0.5519543290138245, -0.7030709385871887, -0.8710017204284668, -1.0928587913513184, -1.3695051670074463, -1.6453263759613037, -1.9002541303634644, -2.1656792163848877, -2.4861085414886475, -2.82322359085083, -3.0694265365600586, -3.1488304138183594]",ok,243,2.664441,"[-182.19268798828125, 92.08744812011719, 4.846076965332031, 24.74799156188965, 4.76403284072876, 1.4497020244598389, -1.796918272972107, 0.879925012588501, -1.9069551229476929, -7.468092918395996, 9.560761451721191, 1.9435851573944092, 12.088017463684082, 3.4245738983154297, 0.625036358833313, -1.692505955696106]"
p225_182_mic1,VCTK Corpus 0.92,female,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p225\p225_182_mic1.flac,2.518021,0.567460,175.512064,ok,143,0.801546,"[-7.304359735483582, -8.369941346826021, -8.913885365008811, -8.692731957904748, -9.073710892280385, -10.630489378685564, -11.739049750390425, -11.431431768888352, -11.131703014465572, -11.300312783765904, -11.449562630476805, -11.449655720384385, -11.63899110818662, -12.204833418803839, -12.114287156064778, -12.164314198800131, -13.369763214140562, -13.293272352166175, -12.782250298123161, -12.783633700702868, -13.035779821556712, -13.91657126671936, -14.809551045771787, -14.474451782103156]",ok,269,0.191764,"[1.107790231704712, 0.9201571941375732, 0.7548708319664001, 0.6186225414276123, 0.4655333161354065, 0.29419049620628357, 0.11883888393640518, -0.0717892199754715, -0.2818768322467804, -0.4996897280216217, -0.7031096816062927, -0.8818085789680481, -1.0408742427825928, -1.1730899810791016, -1.3104139566421509, -1.4702606201171875, -1.6260106563568115, -1.7203004360198975, -1.7468432188034058, -1.7887004613876343, -1.9920268058776855, -2.3413286209106445, -2.65570330619812, -2.8616080284118652]",ok,269,3.560444,"[-185.90554809570312, 57.076541900634766, 5.972958564758301, 17.155122756958008, 5.617074489593506, 8.246492385864258, -4.780662536621094, 0.9178867340087891, -1.5476608276367188, -0.8602086305618286, 9.215376853942871, 1.9974560737609863, 7.5737810134887695, 1.9863975048065186, 0.007521466352045536, -2.5151216983795166]"
p225_191_mic1,VCTK Corpus 0.92,female,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p225\p225_191_mic1.flac,2.324021,0.463519,192.240669,ok,108,1.032623,"[-7.331138687935637, -8.40358176725616, -9.074346849334322, -8.864889604097547, -9.074256673790646, -10.163795463861524, -10.988501497133687, -10.366302532121972, -9.86634985145564, -10.39070869742147, -11.972069089716308, -12.93389371649499, -13.063324048406491, -13.384098936554617, -12.624762074095976, -12.582174151236366, -13.424546562506158, -13.997636396276505, -13.307597715621998, -13.386131832598839, -13.967874087781215, -14.619075118140037, -15.104999000461143, -15.048826644136303]",ok,201,0.237173,"[1.1233471632003784, 0.888159453868866, 0.7006406188011169, 0.5629285573959351, 0.4612182378768921, 0.36275172233581543, 0.21515314280986786, -0.00776184955611825, -0.2870422601699829, -0.5555652976036072, -0.7941666841506958, -1.00669527053833, -1.200402855873108, -1.3633720874786377, -1.5096505880355835, -1.6554392576217651, -1.7943229675292969, -1.8864707946777344, -1.9249839782714844, -2.0194621086120605, -2.279898166656494, -2.6132705211639404, -2.888005256652832, -2.9988443851470947]",ok,201,4.008881,"[-189.97520446777344, 68.4664306640625, 5.927578926086426, 8.838289260864258, -4.203812599182129, 8.917068481445312, 5.7411017417907715, 1.4673346281051636, -5.437843322753906, -1.8511970043182373, 10.961538314819336, 3.2349302768707275, 7.273999214172363, 1.1075842380523682, -3.1531524658203125, -0.14651213586330414]"
p225_197_mic1,VCTK Corpus 0.92,female,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p225\p225_197_mic1.flac,2.307875,0.242424,211.486429,ok,56,0.871188,"[-6.965683073174217, -7.541369575320834, -8.397780142902258, -9.392645410595222, -10.533916248325824, -11.920553430248493, -12.588938933399337, -11.833262915344823, -11.665975490857335, -12.517580129248271, -13.527013369302482, -12.944867345792982, -12.32241778060803, -12.293504465667578, -12.016204857099968, -12.110790021904347, -12.796335173549105, -12.015290354456889, -12.016143734570338, -13.54116894349868, -14.324389500772472, -15.04341417762896, -14.748953078146831, -14.79513469599298]",ok,106,0.194542,"[1.3251020908355713, 1.12157142162323, 0.8386620283126831, 0.5763797760009766, 0.37279877066612244, 0.20027929544448853, 0.009191139601171017, -0.20730163156986237, -0.40322378277778625, -0.5768208503723145, -0.727773904800415, -0.8522874116897583, -0.9513733386993408, -1.0025428533554077, -0.9965082406997681, -0.9578601717948914, -0.9721274375915527, -1.0143392086029053, -1.3164477348327637, -1.8276276588439941, -2.2488694190979004, -2.538501739501953, -2.695688486099243, -2.7343897819519043]",ok,106,3.533610,"[-198.87783813476562, 52.01234436035156, 7.044809818267822, 35.234886169433594, 2.061401605606079, 4.462975978851318, 8.203731536865234, -4.511720180511475, 2.3858819007873535, -14.58682632446289, 5.111283302307129, 3.9107718467712402, 3.3182485103607178, 1.9912736415863037, -5.12180233001709, -2.3381502628326416]"
p225_199_mic1,VCTK Corpus 0.92,female,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p225\p225_199_mic1.flac,2.025833,0.463054,176.458480,ok,94,0.674602,"[-6.187830207246394, -6.918578549101696, -7.364510375589448, -7.915131015511831, -8.672072802431309, -9.991494655225049, -11.754458908586766, -11.510366595659837, -11.564306808619568, -11.927470101509881, -11.612524768309816, -11.258954011879723, -10.88422617282547, -11.249421266808554, -11.17587962990344, -11.741143569451324, -13.07153739770769, -13.786193458744089, -13.260823356496482, -13.095338260422563, -14.242092815330057, -15.526114276339632, -15.578165020985875, -15.006736059988409]",ok,177,0.158115,"[1.8648422956466675, 1.6723521947860718, 1.442031979560852, 1.1979848146438599, 0.9298675656318665, 0.6787395477294922, 0.4594002068042755, 0.26675477623939514, 0.08950244635343552, -0.07705297321081161, -0.22601307928562164, -0.3503279387950897, -0.45369186997413635, -0.5363900065422058, -0.6411715745925903, -0.8187286853790283, -1.081558346748352, -1.3532456159591675, -1.5905187129974365, -1.8395533561706543, -2.2061986923217773, -2.577887773513794, -2.812286138534546, -2.862187385559082]",ok,177,3.086566,"[-183.01516723632812, 72.639404296875, 2.1424314975738525, 32.70615005493164, 9.960243225097656, 0.173649400472641, -5.834145545959473, -0.025986094027757645, 2.5774412155151367, -6.929447650909424, 12.26872444152832, -3.1164557933807373, 7.890031337738037, 0.13682231307029724, -2.805248975753784, -1.945554256439209]"
p225_208_mic1,VCTK Corpus 0.92,female,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p225\p225_208_mic1.flac,2.623063,0.425856,183.870904,ok,112,0.744242,"[-6.2778027194236214, -7.335387022925626, -7.924012552755316, -7.652453680933042, -7.887274678054412, -9.109890788780048, -10.560740765050928, -10.213645297154448, -9.73659476535722, -10.243395633632364, -11.226492028424346, -11.307094038079459, -11.41565509321744, -11.82662961907954, -11.457515036610953, -12.419462903173168, -13.646855035071534, -13.376535051288291, -13.057423420169817, -13.58086727859612, -14.033385971908332, -15.3219556539066, -15.924319263548794, -15.438145779931522]",ok,209,0.171800,"[1.7979819774627686, 1.5721921920776367, 1.376375436782837, 1.2344599962234497, 1.0946660041809082, 0.9421082735061646, 0.7886965870857239, 0.5976933240890503, 0.3753647804260254, 0.14422224462032318, -0.09519025683403015, -0.3150198459625244, -0.5251898169517517, -0.7161543369293213, -0.9020138382911682, -1.103631854057312, -1.3029290437698364, -1.4873151779174805, -1.6999205350875854, -1.980223536491394, -2.3182404041290283, -2.673457622528076, -2.9707345962524414, -3.072906970977783]",ok,209,3.263126,"[-179.0941162109375, 83.04887390136719, -2.5677449703216553, 18.62672233581543, 1.1544395685195923, 6.846615791320801, -2.340543746948242, 1.5352483987808228, 1.7903448343276978, -5.164278984069824, 14.501726150512695, 2.3442001342773438, 7.358665943145752, -0.4477991759777069, -0.5872007012367249, -5.554017066955566]"
p225_221_mic1,VCTK Corpus 0.92,female,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p225\p225_221_mic1.flac,2.717125,0.544118,178.385561,ok,148,0.824294,"[-6.363935471487236, -7.119753623808355, -7.75101374955863, -8.251710290877028, -9.006491304072506, -10.34130255397969, -10.757686956289197, -10.241901473354117, -10.250191964333386, -10.948409674504703, -11.907145029566498, -12.070099992696182, -11.761598654019911, -11.95730966443488, -12.165938504499296, -12.414976459504834, -13.045103741735952, -13.088080416839098, -12.68869767441211, -12.921720225685371, -13.518822143898252, -14.439542248294696, -14.742452091272906, -14.512380547938113]",ok,275,0.199164,"[1.5944175720214844, 1.3586143255233765, 1.0881575345993042, 0.8468422889709473, 0.652315616607666, 0.48915544152259827, 0.28219881653785706, 0.032920222729444504, -0.20067495107650757, -0.41434335708618164, -0.6075273752212524, -0.7784069180488586, -0.9330253601074219, -1.0651060342788696, -1.2084251642227173, -1.3700971603393555, -1.5100464820861816, -1.5826423168182373, -1.6235562562942505, -1.831892490386963, -2.1881120204925537, -2.5250842571258545, -2.772282838821411, -2.8781588077545166]",ok,275,3.474742,"[-175.19297790527344, 69.007080078125, 8.411094665527344, 19.203166961669922, 2.7989296913146973, 8.39263916015625, 1.5553687810897827, 2.9533588886260986, -1.1932227611541748, -8.43386459350586, 7.070269584655762, 1.472232699394226, 6.4340386390686035, 0.4338440001010895, -1.0270850658416748, -0.3308052718639374]"
p225_223_mic1,VCTK Corpus 0.92,female,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p225\p225_223_mic1.flac,2.768167,0.537906,180.025113,ok,149,0.856174,"[-6.281613922545189, -7.205380733257103, -8.160326829875082, -8.989233303620601, -9.734700392199686, -10.74511181939689, -11.15896493184501, -10.555618082236577, -10.50291243004334, -11.103808024450473, -11.922747022994544, -12.057947995262328, -11.755701704340582, -12.040741174326843, -12.025589829637164, -12.472719879158822, -13.07816580230397, -13.355331564640462, -13.376620922128986, -13.593593870255726, -14.041134629346756, -14.815644734852205, -15.137320394555555, -14.96637584366942]",ok,279,0.211454,"[1.5845634937286377, 1.294118046760559, 0.9924569129943848, 0.7507733702659607, 0.5242228507995605, 0.2865535616874695, 0.05912826582789421, -0.15246553719043732, -0.35039448738098145, -0.5344811081886292, -0.7013275623321533, -0.8528913259506226, -1.0037250518798828, -1.1341135501861572, -1.2433263063430786, -1.3999251127243042, -1.6184638738632202, -1.7976195812225342, -1.9823286533355713, -2.2019145488739014, -2.4852213859558105, -2.8063552379608154, -3.0422394275665283, -3.101315975189209]",ok,279,3.770373,"[-186.4542694091797, 71.23778533935547, 2.580204725265503, 21.56943130493164, 5.748911380767822, 8.73940372467041, 4.441014766693115, 3.1143734455108643, -0.43369001150131226, -5.736184597015381, 6.654519557952881, 1.9748055934906006, 6.000021457672119, -0.5030819177627563, -0.83549565076828, -1.5715047121047974]"
p225_225_mic1,VCTK Corpus 0.92,female,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p225\p225_225_mic1.flac,2.289667,0.475983,169.494147,ok,109,0.963191,"[-6.751705033836654, -8.008853465106402, -9.04944120516249, -9.818422424977015, -10.501185795261337, -11.677281887261868, -11.942812379546286, -11.469855301821374, -11.336644459165424, -11.936142719465774, -12.982107262638904, -12.886219193520777, -12.147364289763187, -11.829607508461086, -12.122439660121895, -12.766980579531758, -13.266788980658538, -13.011794787208496, -12.424163484293047, -12.816047185180576, -13.328128538181657, -14.209972786755966, -14.548627228081251, -14.318232995581377]",ok,203,0.215561,"[1.2531397342681885, 0.8641133308410645, 0.5002439618110657, 0.23184038698673248, 0.03341331332921982, -0.11331404000520706, -0.25031962990760803, -0.42231667041778564, -0.629191517829895, -0.8311363458633423, -1.0043988227844238, -1.1485092639923096, -1.2721874713897705, -1.369046926498413, -1.4473825693130493, -1.5240001678466797, -1.6250327825546265, -1.7331509590148926, -1.8775581121444702, -2.076077699661255, -2.342867374420166, -2.669208288192749, -2.9483258724212646, -3.040468215942383]",ok,203,3.894233,"[-196.2822265625, 55.22415542602539, 9.19806957244873, 23.862627029418945, 5.964880466461182, 9.775777816772461, 4.717263698577881, 6.021141052246094, 0.7357469201087952, -9.769560813903809, 8.451430320739746, 4.676747798919678, 4.232089519500732, 0.37284114956855774, -0.3163548409938812, -1.2051841020584106]"
p225_240_mic1,VCTK Corpus 0.92,female,F:\proj_dev\tmp\workdir4-2\data\datasets\speech\vctk\raw\VCTK-Corpus-0.92\wav48_silence_trimmed\p225\p225_240_mic1.flac,2.316562,0.366379,188.287163,ok,85,0.569170,"[-6.0831390077536085, -6.733749489628685, -7.23108520666136, -7.009803426916856, -7.358743748026237, -8.501263654642193, -9.556873706890196, -9.549494328346897, -9.556950108626346, -9.719876691635406, -9.792655432522954, -10.562831512419027, -11.191452088674446, -11.832092420799526, -12.084691205845164, -12.540649571377097, -13.51035225478877, -13.929690728128922, -13.04898238552689, -12.661223270888154, -14.000618035614332, -15.813690773966755, -15.74274027785366, -15.256814758269925]",ok,159,0.163782,"[2.1968369483947754, 1.9876677989959717, 1.7476146221160889, 1.5976687669754028, 1.4761979579925537, 1.3104841709136963, 1.1267191171646118, 0.903231143951416, 0.6345016360282898, 0.3445395231246948, 0.0586383156478405, -0.21424849331378937, -0.4765318036079407, -0.7136055827140808, -0.9324222803115845, -1.1403120756149292, -1.3259538412094116, -1.4528436660766602, -1.5363465547561646, -1.687110424041748, -2.123690605163574, -2.7129008769989014, -3.132488250732422, -3.294912338256836]",ok,159,2.881921,"[-175.5433349609375, 92.58047485351562, -3.157646417617798, 12.547208786010742, 1.07298743724823, 9.90341567993164, -4.382919788360596, -1.1012245416641235, 3.4217238426208496, -4.096181869506836, 14.604203224182129, -5.568046569824219, 7.823062419891357, 0.4374910891056061, -1.4690879583358765, 0.7007152438163757]"
